Nama_Perusahaan,Kelurahan,Kecamatan,Kota,Provinsi,Sektor,Klasifikasi_Perusahaan,Status_Kepemilikan,Pria,Wanita,Total_TK,TKA_Pria,TKA_Wanita,Disabilitas_Pria,Disabilitas_Wanita,PKWTT_Pria,PKWT_Pria,PKWTT_Wanita,PKWT_Wanita,PKWTT_Wanita_Disabilitas,PKWT_Wanita_Disabilitas,PKWTT_Pria_Disabilitas,PKWT_Pria_Disabilitas,Permodalan,PP,PKB
Perusahaan 112,Mekar Jaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Penyediaan Sumber Daya Manusia Dan Manajemen Fungsi Sumber Daya Manusia,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 113,Curug,Cimanggis,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Gas Elpiji,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 114,Cisalak Pasar,Cimanggis,KOTA DEPOK,JAWA BARAT,Penyediaan Akomodasi Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 115,Tugu,Cimanggis,KOTA DEPOK,JAWA BARAT,Aktivitas Konsultasi Pariwisata,Belum Input Data,Yayasan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 116,Depok Jaya,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Aktivitas Konsultasi Komputer Dan Manajemen Fasilitas Komputer Laiinya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 117,Pasir Gunung Selatan,Cimanggis,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Berbagai Macam Material Bangunan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 118,Tanah Baru,Beji,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Atas Dasar Balas Jasa (Fee) Atau Kontrak,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 119,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,Konstruksi Gedung Lainnya,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 120,Ratu Jaya,Cipayung,KOTA DEPOK,JAWA BARAT,Industri Suku Cadang Dan Aksesori Kendaraan Bermotor Roda Empat Atau Lebih,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 121,Baktijaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Pelatihan Kerja Bisnis Dan Manajemen Perusahaan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 122,Jatimulya,Cilodong,KOTA DEPOK,JAWA BARAT,Penyediaan Akomodasi Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 123,Pancoran Mas,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Bahan Konstruksi Lainnya,Besar,Persero,241,25,266,0,0,0,0,30,211,9,16,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 124,Pancoran Mas,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Aktivitas Pengembangan Video Game,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 125,Sukamaju Baru,Tapos,KOTA DEPOK,JAWA BARAT,Aktivitas Penunjang Pertambangan Dan Penggalian Lainnya,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 126,Bojong Pondok Terong,Cipayung,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Hasil Peternakan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 127,Kalibaru,Cilodong,KOTA DEPOK,JAWA BARAT,Industri Barang Dari Logam Bukan Aluminium Siap Pasang Untuk Bangunan,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 128,Beji,Beji,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Bahan Kimia,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 129,Cilangkap,Tapos,KOTA DEPOK,JAWA BARAT,"Industri Kerupuk, Keripik, Peyek Dan Sejenisnya",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 130,Cilangkap,Tapos,KOTA DEPOK,JAWA BARAT,Industri Kue Basah,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 131,Sukmajaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Berbagai Macam Barang Yang Utamanya Bukan Makanan, Minuman Atau Tembakau (Barang-Barang Kelontong) Bukan Di Toserba (Department Store)",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 132,Mekar Jaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,null,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 133,Cilodong,Cilodong,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Roti, Kue Kering, Serta Kue Basah Dan Sejenisnya",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 134,Pondok Cina,Beji,KOTA DEPOK,JAWA BARAT,Real Estat Atas Dasar Balas Jasa (Fee) Atau Kontrak,Mikro,Swasta,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 135,Kalibaru,Cilodong,KOTA DEPOK,JAWA BARAT,Aktivitas Penyewaan Dan Sewa Guna Usaha Tanpa Hak Opsi Barang Keperluan Rumah Tangga Dan Pribadi,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 136,Duren Seribu,Bojongsari,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Bahan Kimia,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 137,Sukamaju Baru,Tapos,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Barang Logam Untuk Bahan Konstruksi,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 138,Depok Jaya,Pancoran Mas,KOTA DEPOK,JAWA BARAT,"Industri Kerupuk, Keripik, Peyek Dan Sejenisnya",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 139,Cimpaeun,Tapos,KOTA DEPOK,JAWA BARAT,Koperasi Simpan Pinjam/Unit Simpan Pinjam Konvensional Konvensional,Belum Input Data,Koperasi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 140,Tanah Baru,Beji,KOTA DEPOK,JAWA BARAT,Pembibitan Dan Budidaya Kambing Potong,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 141,Tugu,Cimanggis,KOTA DEPOK,JAWA BARAT,Aktivitas Rumah Tangga Sebagai Pemberi Kerja Dari Personil Domestik,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 142,Sukamaju Baru,Tapos,KOTA DEPOK,JAWA BARAT,Reparasi Produk Logam Pabrikasi Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 143,Gandul,Cinere,KOTA DEPOK,JAWA BARAT,Penyediaan Akomodasi Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 144,Cipayung Jaya,Cipayung,KOTA DEPOK,JAWA BARAT,Instalasi Pendingin Dan Ventilasi Udara,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 145,Abadi Jaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Industri Mesin Dan Perkakas Mesin Untuk Pengerjaan Logam,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 146,Curug,Cimanggis,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Obat Tradisional,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 147,Pancoran Mas,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Pembenihan Ikan Air Tawar,Belum Input Data,Patungan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 148,Kalimulya,Cilodong,KOTA DEPOK,JAWA BARAT,Konstruksi Gedung Tempat Tinggal,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 149,Sawangan,Sawangan,KOTA DEPOK,JAWA BARAT,Reparasi Peralatan Fotografi Dan Optik,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 150,Limo,Limo,KOTA DEPOK,JAWA BARAT,Budidaya Ayam Ras Pedaging,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 151,Pasir Putih,Sawangan,KOTA DEPOK,JAWA BARAT,Industri Produk Makanan Lainnya,Belum Input Data,Yayasan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 152,Pondok Jaya,Cipayung,KOTA DEPOK,JAWA BARAT,Industri Produk Roti Dan Kue,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 153,Pangkalan Jati,Cinere,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Berbagai Macam Barang,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 154,Mekarsari,Cimanggis,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Buah-Buahan,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 155,Cimpaeun,Tapos,KOTA DEPOK,JAWA BARAT,Real Estat Yang Dimiliki Sendiri Atau Disewa,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 156,Depok,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Aktivitas Agen Perjalanan Wisata,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 157,Cimpaeun,Tapos,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Berbagai Macam Barang Yang Utamanya Makanan, Minuman Atau Tembakau Di Supermarket/Minimarket",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 158,Mekar Jaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Industri Pengasapan/Pemanggangan Ikan,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 159,Tanah Baru,Beji,KOTA DEPOK,JAWA BARAT,Aktivitas Penyedia Gabungan Jasa Penunjang Fasilitas,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 160,Kemiri Muka,Beji,KOTA DEPOK,JAWA BARAT,Bank Umum Swasta Devisa,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swasta Nasional,Tidak,Tidak
Perusahaan 161,Maruyung,Limo,KOTA DEPOK,JAWA BARAT,Industri Sabun Dan Bahan Pembersih Keperluan Rumah Tangga,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 162,Pangkalan Jati,Cinere,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Berbagai Macam Material Bangunan,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 163,Tirtajaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Bank Umum Syariah Devisa,Kecil,Swasta,5,8,13,0,0,0,0,5,0,6,2,0,0,0,0,PMDN,Ya,Tidak
Perusahaan 164,Baktijaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Industri Perlengkapan Pakaian Dari Tekstil,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 165,Kukusan,Beji,KOTA DEPOK,JAWA BARAT,Industri Produk Roti Dan Kue,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 166,Depok,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Industri Pengolahan Produk Dari Susu Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 167,Kemiri Muka,Beji,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Minuman Tidak Beralkohol,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 168,Kukusan,Beji,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Peralatan Dan Perlengkapan Rumah Tangga Lainnya Dalam Subgolongan 4759,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 169,Kukusan,Beji,KOTA DEPOK,JAWA BARAT,Aktivitas Pelayanan Kesehatan Yang Dilakukan Oleh Paramedis,Belum Input Data,Yayasan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 170,Rangkapan Jaya Baru,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Aktivitas Konsultasi Investasi Dan Perdagangan Berjangka,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 171,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Berbagai Macam Barang Yang Utamanya Makanan, Minuman Atau Tembakau Di Supermarket/Minimarket",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 172,Pancoran Mas,Pancoran Mas,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Berbagai Macam Barang Yang Utamanya Makanan, Minuman Atau Tembakau Di Supermarket/Minimarket",Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMA,Tidak,Tidak
Perusahaan 173,Cipayung,Cipayung,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Berbagai Macam Barang Yang Utamanya Makanan, Minuman Atau Tembakau Di Supermarket/Minimarket",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 174,Cinere,Cinere,KOTA DEPOK,JAWA BARAT,Konstruksi Gedung Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 175,Pancoran Mas,Pancoran Mas,KOTA DEPOK,JAWA BARAT,"Industri Kerupuk, Keripik, Peyek Dan Sejenisnya",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 176,Pasir Putih,Sawangan,KOTA DEPOK,JAWA BARAT,Jasa Interkoneksi Internet (Nap),Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 177,Ratu Jaya,Cipayung,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Melalui Media Untuk Barang Campuran Sebagaimana Tersebut Dalam 47911 S.d. 47913,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 178,Sukamaju,Cilodong,KOTA DEPOK,JAWA BARAT,Aktivitas Penunjang Pertambangan Minyak Bumi Dan Gas Alam,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMA,Tidak,Tidak
Perusahaan 179,Depok Jaya,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Pendidikan Bimbingan Belajar Dan Konseling Swasta,Belum Input Data,Patungan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 180,Depok Jaya,Pancoran Mas,KOTA DEPOK,JAWA BARAT,null,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 181,Curug,Bojongsari,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Mobil Bekas,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 182,Depok Jaya,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Warung Makan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 183,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,Konstruksi Jaringan Irigasi Dan Drainase,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 184,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,Industri Pengolahan Dan Pengawetan Lainnya Buah-Buahan Dan Sayuran,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 185,Pengasinan,Sawangan,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Pakaian,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 186,Mekar Jaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Alat Tulis Dan Gambar,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 187,Depok,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Konstruksi Gedung Tempat Tinggal,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 188,Tugu,Cimanggis,KOTA DEPOK,JAWA BARAT,Pendidikan Menengah Umum/Madrasah Aliyah Swasta,Belum Input Data,Yayasan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swasta Nasional,Tidak,Tidak
Perusahaan 189,Cilangkap,Tapos,KOTA DEPOK,JAWA BARAT,Reparasi Mobil,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 190,Sukamaju,Cilodong,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Melalui Media Untuk Berbagai Macam Barang Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 191,Kalibaru,Cilodong,KOTA DEPOK,JAWA BARAT,Aktivitas Kesehatan Hewan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 192,Depok Jaya,Pancoran Mas,KOTA DEPOK,JAWA BARAT,"Perdagangan Besar Mesin Kantor Dan Industri, Suku Cadang Dan Perlengkapannya",Kecil,Swasta,3,3,6,0,0,0,0,3,0,3,0,0,0,0,0,Swasta Nasional,Tidak,Tidak
Perusahaan 193,Curug,Bojongsari,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Minuman Non Alkohol Bukan Susu,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 194,Abadi Jaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Kaki Lima Dan Los Pasar Roti, Kue Kering, Kue Basah Dan Sejenisnya",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 195,Cinere,Cinere,KOTA DEPOK,JAWA BARAT,Konstruksi Gedung Tempat Tinggal,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 196,Pangkalan Jati Baru,Cinere,KOTA DEPOK,JAWA BARAT,Aktivitas Spa (Sante Par Aqua),Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 197,Sukmajaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Konstruksi Gedung Industri,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 198,Kemiri Muka,Beji,KOTA DEPOK,JAWA BARAT,Pendidikan Bimbingan Belajar Dan Konseling Swasta,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 199,Depok Jaya,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Komputer Dan Perlengkapannya,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 200,Cinere,Cinere,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Kaki Lima Dan Los Pasar Komoditi Makanan Dan Minuman Ytdl,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 201,Pancoran Mas,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Aktivitas Rumah Sakit Swasta,Besar,Swasta,33,136,169,0,0,0,0,23,10,127,9,0,0,0,0,Swasta Nasional,Ya,Tidak
Perusahaan 202,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,Angkutan Laut Luar Negeri Liner Untuk Penumpang,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 203,Sukatani,Tapos,KOTA DEPOK,JAWA BARAT,"Perdagangan Besar Alat Laboratorium, Alat Farmasi Dan Alat Kedokteran Untuk Manusia",Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 204,Baktijaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Angkutan Bus Pariwisata,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 205,Mampang,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Industri Mesin Dan Perkakas Mesin Untuk Pengerjaan Logam,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 206,Kedaung,Sawangan,KOTA DEPOK,JAWA BARAT,Industri Perlengkapan Dan Peralatan Rumah Tangga Dari Kaca,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 207,Kalimulya,Cilodong,KOTA DEPOK,JAWA BARAT,Aktivitas Sosial Di Dalam Panti Untuk Perawatan Dan Pemulihan Kesehatan,Belum Input Data,Yayasan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 208,Depok,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Konstruksi Gedung Tempat Tinggal,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 209,Kedaung,Sawangan,KOTA DEPOK,JAWA BARAT,"Perdagangan Eceran Tanaman Hias, Bibit Buah-Buahan Dan Tanaman Obat",Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 210,Ratu Jaya,Cipayung,KOTA DEPOK,JAWA BARAT,"Industri Kerupuk, Keripik, Peyek Dan Sejenisnya",Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 211,Beji,Beji,KOTA DEPOK,JAWA BARAT,Jasa Boga Untuk Suatu Event Tertentu (Event Catering),Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Swasta Nasional,Tidak,Tidak
Perusahaan 212,Depok,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Buah-Buahan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 213,Baktijaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,null,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 214,Depok,Pancoran Mas,KOTA DEPOK,JAWA BARAT,Aktivitas Binatu,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 215,Baktijaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Barang Perhiasan,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 216,Cipayung Jaya,Cipayung,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Ikan Hias,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 217,Kedaung,Sawangan,KOTA DEPOK,JAWA BARAT,Aktivitas Pemrograman Komputer Lainnya,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 218,Kalimulya,Cilodong,KOTA DEPOK,JAWA BARAT,Perdagangan Eceran Berbagai Macam Material Bangunan,Belum Input Data,null,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 219,Mekarsari,Cimanggis,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Beras,Belum Input Data,Swasta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
Perusahaan 220,Baktijaya,Sukmajaya,KOTA DEPOK,JAWA BARAT,Perdagangan Besar Berbagai Macam Barang,Belum Input Data,Persero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PMDN,Tidak,Tidak
